LakeID,Y_Coordinate,X_Coordinate
1404COL0379,42.0494,-75.3763
0905COL0323,44.1107,-74.7513
0801COM0811,43.6249,-74.9365
1203COM5313,43.3035,-74.8499
0402CON0067,42.7522,-77.7187
1501CON0984,41.1428,-73.9397
1201CON0756,43.2315,-74.6240
1402CON0046,41.7179,-74.6414
1003CON0204,44.3695,-74.2749
1004CON0243,44.3115,-73.9349
1701CON0563,40.9112,-72.7516
1202CON5111,42.7790,-74.2908
1701CON1023,40.6591,-73.7454
0906CON0015B,44.0812,-75.6199
0801CON0777,43.8335,-74.7974
0703CON5271,43.5933,-75.5299
1702CON1106V,41.1327,-73.6521
0602COO5406,42.2995,-75.7462
0904COO0347,44.2468,-74.8889
1101COO0057,43.0168,-73.8460
0902COO0205,44.4381,-74.2496
1104COO0335,43.5014,-73.8532
1004COO0304,44.3682,-73.6181
1004COO0229,44.4247,-73.8487
1307COO0839,42.0612,-74.1789
1701COO0817,40.8676,-72.4022
1301COO0378,42.6700,-73.6066
1310COP0108,42.1440,-73.5955
1005COP0425,43.4327,-73.5599
0801COP0710,43.6637,-75.1430
1004COP0299,44.3869,-73.5821
1003COP0139,44.3140,-74.3762
1004COP0234,44.3303,-73.8997
1701COR0609,40.9168,-72.8439
1201COR0664,43.0414,-74.4646
0903COR0289,43.9683,-74.5405
1104COR0686,44.0356,-74.3008
1104COR0659,43.8322,-74.2327
1501COR1017D,41.3433,-74.1584
1301COR0165B,41.3293,-73.9124
1103COS0079,43.2006,-73.4234
1104COT0436,43.8790,-73.6643
0801COT0994,43.4339,-74.9519
1104COU0690,43.9789,-74.2739
1104COU0274,43.2337,-74.4338
1104COU0483,44.0394,-73.6827
0905COV0374,43.9899,-74.9324
0905COW0327,44.0923,-74.8509
1301COX6780,42.4076,-73.8778
1301COX0152B,42.3713,-73.8647
1104CRA0410,43.7749,-73.6574
1104CRA0430,43.8388,-73.6398
0905CRA0375,44.0354,-74.8886
1301CRA0197,41.3541,-73.9779
0602EAR0146,42.7608,-75.5575
1501CRA1015,41.2897,-74.1168
0905CRA0309,44.1610,-74.8445
1203CRA0815,43.2921,-74.8155
1306CRA0792,41.7114,-74.4895
1501CRA1001,41.1407,-74.2030
1702CRA6892,41.0722,-73.7577
1702CRA1063D,41.0762,-73.7553
0301CRA0155,43.3005,-77.6973
0704CRA0263,42.9589,-77.4615
0503CRA0028,42.1856,-77.2975
0303CRA1040,43.6892,-76.1953
0904CRA0314,44.4454,-74.9850
0801CRA0575,43.8643,-74.9759
1403CRA0310,41.8773,-74.7280
0903CRA0319,43.8396,-74.7016
0903CRA0106,44.2872,-74.4727
0902CRA0132,44.4146,-74.4555
1104CRA0635,43.8569,-74.3140
1104CRA0584,43.8080,-74.1747
1301CRA0185,41.3496,-74.0043
1003CRA0075,44.4717,-73.9011
1004CRA0332,44.1069,-73.7096
1006CRA0380,43.5520,-73.6779
1301CRA0430,42.7440,-73.4355
1701CRA0609A,40.9142,-72.8429
1005CRA0453,43.3196,-73.6593
0104CRA5666,42.3920,-78.6566
1104CRA0519,43.5505,-73.9732
0905CRA0305,44.2266,-74.9451
1104CRA0421,43.8531,-73.6532
1601CRA1127A,41.7432,-73.5350
1404CRE0439,42.4038,-74.7951
1303CRE5571,41.4986,-74.1272
1702CRE1059A,40.9716,-73.8273
0801CRO0413,43.9078,-75.3045
1302CRO0048,41.2780,-73.8004
1303CRO0231,41.3430,-74.1484
0601CRO5184,42.0384,-75.5833
1301CRO0397,42.6124,-73.5306
0602CRO0073,42.7859,-76.1494
0801CRO0441,43.9156,-75.1673
0905CRO0373,43.9962,-74.9381
0903CRO0063,44.3439,-74.7385
0906CRO0042,44.1127,-75.4426
1701CRO0705,40.9654,-72.2944
0701CRO0007,43.4186,-76.3792
0801CRO0480,43.9123,-75.0689
0701CRO0185,43.1110,-76.4692
0801CRO0835,43.6390,-74.8451
1104CRO0526,43.6791,-73.9558
1302CRO0109,41.2552,-73.6383
1005CRO0414,43.5018,-73.5867
1104CRO0598,43.6794,-74.2949
1302CRO0059,41.3781,-73.6547
1104CRO0507,44.0573,-73.5865
0601CRU0366,42.5577,-74.9218
0705CRU0225,43.0914,-76.7777
1301CRY0391,42.6401,-73.5562
0104CRY0147,42.4631,-78.3437
0801CRY0595,43.8401,-75.2765
1401CRY0197,41.6243,-74.9052
0906CRY0058,44.2745,-75.7993
1404CRY0380,42.0517,-75.3611
0905CRY0289,44.1018,-75.0685
1401CRY0260,41.8731,-75.0269
1104CRY0654,43.8447,-74.4581
1309CRY0957,42.5208,-74.2070
1301CRY0337,41.4971,-74.0392
1301CRY0197B,41.3549,-73.9710
1104CRY0343,43.6550,-73.7421
1601CRY1124,41.8566,-73.5608
1005CRY5317,43.5164,-73.2723
0303SIX1030,43.8291,-76.1265
0801CRY0590,43.8350,-75.4366
0903CUB0140,44.0574,-74.6689
0201CUB0115,42.2534,-78.2928
1101CUM0060D,43.0080,-74.0594
1702CUN5336,40.5076,-74.2225
1301CUR0198B,41.3439,-73.9442
1203CUR0810,43.3361,-74.9601
0905CUR0313,44.1596,-74.7599
1104DAG0508,43.5379,-73.8453
1003DAI5107,44.5297,-74.0416
1301DAL0210,41.4184,-73.9308
1701DAM0395,41.1350,-72.3282
0102DAN5777,43.0620,-78.7046
0404DAN0092F,42.5698,-77.6436
0102DAR5129,42.9318,-78.3880
0102DAR5131,42.9297,-78.3835
0905DAR0319,44.1172,-74.7781
0801DAR0750,43.7960,-74.8627
1301DAS0204A,41.3799,-73.9734
1402DAV0038C,41.6200,-74.5996
1104DAV0127A,43.2635,-73.9672
1004DAV0210C,44.6172,-73.6146
1401DAV0209,41.5722,-74.9819
0801DAV5622,43.4137,-75.1860
1301DAV0435,42.7061,-73.5332
0903DAW0208,44.1360,-74.3150
0404DAY0100,42.5202,-77.5817
0703DER0139A,42.8107,-75.8886
1102DEA1122A,43.0981,-73.3789
1002DEA5031,44.8678,-73.6238
0602DEA0036,42.4477,-76.0034
1302DEA0073,41.4573,-73.6856
0902DEB0038,44.6231,-74.1948
1203DEB0846,43.3640,-74.7220
1003DEC5144,44.2401,-74.2771
0801DEE0948,43.4489,-75.0709
0801DEE0866,43.6186,-74.6625
0302DEE0142,43.0230,-77.5705
1404DEE0389,42.0596,-75.5534
1401DEE0262A,41.9123,-75.0343
1203DEE0824,43.3355,-74.8163
1203DEE0911,43.5547,-74.7619
1201DEE0775,43.2893,-74.7025
0303DEE0022,43.5324,-75.7884
0602DEE0041,42.6018,-75.7468
0905DEE0233,44.0115,-75.1900
0801DEE0921,43.5377,-75.1697
0801DEE0485,43.9343,-75.0578
0905DEE0379,44.0109,-74.8714
0801DEE0561,43.9291,-74.7825
0904DEE0372,44.2320,-74.6635
0903DEE0048,44.3518,-74.6392
1104DEE0242,43.4778,-74.5535
0903DEE5098,44.0210,-74.5251
0902DEE0173,44.6375,-74.4814
1003DEE0178,44.3021,-74.4313
1003DEE0181,44.2715,-74.3904
0902DEE0250,44.4417,-74.2983
1104DEE0629,43.8828,-74.2663
1104DEE0689,44.0400,-74.2524
1104DEE0565,44.0272,-73.9452
1302DEE0044A,41.2393,-73.7944
0902DEE0073,44.6509,-74.3008
0902DEE0053,44.6915,-74.1085
0904DEE0334,44.3723,-74.9114
1501DEF0977A,41.1318,-73.9621
1301DEL0211,41.3929,-73.9669
1311DEL0292,42.7647,-74.1812
0101DEL0025,42.9330,-78.8703
1401DEL5216,41.6484,-74.7666
1404DEL0430,42.2890,-74.9311
1003DEL0045A,44.6215,-73.9459
1201UWBxxx1,43.2899,-75.4180
1403DEN5364,41.8541,-74.7988
1104DEN5383,43.7153,-73.7918
1302DEN0089J,41.5215,-73.6541
1404DEP0398,42.0904,-75.4442
1601DEP1135D,41.7275,-73.5279
0905DES0240,44.0181,-75.1360
1003DEU0195,44.3517,-74.3009
0402DEV0142A,43.0246,-77.5737
1301DEV0821,41.9489,-73.9707
1101DEV0118,43.2371,-73.8436
1104DEV0413A,43.8236,-73.6128
1306DEW0449,41.8872,-74.0477
0402DEW5227,42.9915,-78.1599
1104DEW0609,43.5243,-74.5752
1308DEW0895,42.0000,-73.5856
1201DEX0759,43.2471,-74.5991
0902DEX0164,44.6092,-74.5337
1203DIA0822,43.3077,-74.7296
0902DIA0079,44.6788,-74.3039
0905DIA0197,43.9530,-75.0033
1301DIC0156,41.2530,-73.8750
1301DIC0165E,41.3095,-73.9414
1305DIE0390,41.7943,-73.6885
0905DIL0308,44.2222,-74.8712
1104DIM0380,43.7749,-73.9359
1301DIN0417,42.7296,-73.5476
1104DIP5422,43.6545,-73.9049
1104DIP0514,43.5659,-73.8764
1104DIS0665,43.7814,-74.4905
0801DIS0515,43.9563,-74.9763
0102DIV0015,43.0411,-78.3994
1302DIV0083,41.3815,-73.6321
1701DIV0641,40.8852,-72.5659
1104DIX0460A,44.0654,-73.8098
1401DIX0156,41.7892,-74.7059
1302DIX0069B,41.4205,-73.7317
0903DOC0127,44.0057,-74.6010
0603DOD0001,42.0127,-76.5176
0905DOD0264,44.2536,-75.1106
1401DOD0123,41.6635,-74.7802
0801DOE0918,43.5098,-75.1969
0801DOE5358,43.7950,-74.9549
0801DOE0822,43.6869,-74.8379
0905DOG0316,44.1542,-74.7228
1701DOG5443,40.8932,-72.8233
0906DOH0043A,44.1131,-75.4662
1202DOL5239,42.2054,-74.2062
1201DOL0709,43.1631,-74.7802
1005DOL0424,43.4807,-73.4526
1701DON0565A,40.8981,-72.7791
1101DOR0098,43.2634,-73.6270
1702DOS0145,40.8960,-73.6278
1309DOT0925P,42.3707,-73.9325
0902DOU0148,44.3927,-74.3760
1310DOU0083,42.5973,-73.3654
1003DOW0034,44.6329,-73.8708
1701DOX1022A,40.6439,-73.7197
0902DRA0048,44.7311,-74.1244
0403DRE0138C,42.5598,-78.2953
1302DRE0045C,41.2322,-73.8704
1302DRE0128F,41.2239,-73.8201
1005DRE5275,43.3808,-73.6416
1302DRE0063,41.5038,-73.6742
1003DRE0050,44.5700,-74.0922
0902DRY0128,44.3512,-74.4376
1201DRY0761,43.2499,-74.5841
1003DRY0156A,44.3631,-74.4156
1003DRY5153,44.3640,-74.4126
1201DRY0960A,43.0480,-75.2423
0905DRY0136,44.1453,-75.1565
0705DRY0318,42.4620,-76.2726
1311DUA0276A,42.7491,-74.1126
1311DUA0290,42.7970,-74.1873
0903DUC0235,44.1402,-74.1042
0705DUC0222,43.1469,-76.6898
1104DUC0273,43.2353,-74.4523
0903DUC0210,44.1138,-74.4420
0503DUC0026,42.1780,-77.2877
0906DUC0027,44.1600,-75.3708
0801DUC0492,43.9457,-75.0840
0902DUC5219,44.5568,-74.4637
1306DUC0457A,41.7542,-74.1458
0902DUC0040,44.5989,-74.1436
0902DUC0054,44.6929,-74.1020
1104DUC0387,43.8666,-73.9698
1004DUC0245,44.3211,-73.9298
1006DUC0391,43.7038,-73.6464
1601DUC1135C,41.7405,-73.5135
1701DUC0600B,40.8979,-72.8374
0902DUC0057,44.6841,-74.1064
1104DUD0449,43.9393,-73.5917
1306DUF6232,41.3631,-74.5126
1104DUG0600,43.5928,-74.3651
1104DUG0601,43.5968,-74.3575
1104DUG0602,43.5989,-74.3500
1003DUN5037,44.7525,-73.5838
1301DUN0425,42.7528,-73.4799
1104DUN0581,43.8320,-74.1676
1104DUN0279,43.4560,-74.2964
1701DUN0881,40.7523,-72.9645
0302DUR0148A,43.2333,-77.5576
0602DUR5625,42.6491,-76.1750
1005DUS5255,43.6015,-73.4269
0703DUT0034A,43.2930,-75.9609
0801DWI0815,43.6961,-74.8811
1301DYK0445,42.7234,-73.4261
0903EAG0080,44.1738,-74.6101
1104EAG0438,43.8818,-73.5829
0903EAG0306,43.8493,-74.4756
1501EAG6891,41.1524,-74.2360
0902EAG0083,44.6690,-74.2738
1104EAG0290A,43.5393,-74.1160
0801EAG0788,43.7652,-74.7266
1104EAG0476,44.0203,-73.5929
1303EAR0229A,41.3653,-74.1362
0602EAR0127B,42.7514,-75.5078
0602EAR0127C,42.7498,-75.5068
0302EAS0093,43.2901,-76.8919
1305EBE5675,41.6482,-73.8684
1302EAS0089,41.3901,-73.5858
1201ECA0703A,43.0331,-74.7464
1201ECA0697,43.1278,-74.4800
0903ECH0135,44.0466,-74.6833
1003ECO0138,44.3132,-74.3718
0601EMA0183,42.2635,-75.2925
1701EME0989,40.6641,-73.5660
1701EMI0851,40.8079,-72.8305
0105EMU0144,42.4324,-79.0988
0801EPI0700,43.7058,-75.1387
1003EPI0147,44.3390,-74.4185
0801EAS0667,43.7695,-75.2127
0801EAS0678,43.7405,-75.0488
0801EAS0814,43.6946,-74.8960
0801EAS0571,43.8640,-74.8630
0801EAS0560,43.9325,-74.6937
1402EAS0055,41.7329,-74.5794
0902EAS5188,44.5899,-74.5739
0902EAS0133,44.3807,-74.4312
1701EAS0904,40.7489,-73.1444
0601ESI0262,42.3276,-75.2145
1201EST0723,43.2338,-74.5128
0703ESY0143A,42.9838,-76.1105
0302EAS0148E,43.2332,-77.5631
1104EAS0272,43.2070,-74.4701
1104EAS0536,43.7917,-74.0116
0602EAT0163,42.8591,-75.6990
0602ECH0081,42.3863,-75.8507
0601ECH5437,42.3032,-75.5604
0801ECH1062A,43.4272,-75.2759
1401ECH0078,41.5084,-74.7245
1402ECH0047,41.7273,-74.6460
1306ECH0473,41.6034,-74.4028
1104ECH0317,43.4985,-74.3871
1306ECH6153,41.4139,-74.3848
1501ECH1014,41.2712,-74.1354
1307ECH0841,42.0970,-74.0905
1004ECH0251,44.2971,-73.9634
1301ECH0033,41.1795,-73.8107
1104ECH0511,43.4949,-73.7937
1102ECH1106A,42.8852,-73.4383
1003ECH0136,44.3086,-74.3559
1202ECH0605,42.7082,-74.1939
0104ECK5520,42.6846,-78.8392
1006EDG0381,43.5776,-73.6881
1403EDG5406,41.9565,-74.8319
1403EDG0339,41.9509,-74.8313
0303EDI0050,43.4471,-75.9601
0905EDW5119,44.3257,-75.2615
1403EDW0282,42.0054,-74.9904
0904EEL5250,44.4672,-75.0402
0801EFF0426,43.9256,-75.2692
1104EFN0129,43.2663,-73.9286
0904EGG0353,44.2640,-74.7694
0905EGG0310,44.2433,-74.7329
0902EGG0100,44.5120,-74.6943
0201EGS5483,42.1014,-78.4705
0801EIG0790,43.7790,-74.7024
1104EIG0633,43.8822,-74.2209
1701EIS0992B,40.7332,-73.5798
0902ELB0123,44.4027,-74.5423
0902ELB0065B,44.5994,-74.0755
0902ELB0065A,44.6021,-74.0728
1701ELD0947,40.7253,-73.3288
0501ELD0014,42.1138,-76.8170
1104ELI0377,43.7479,-73.8288
0905ELI0152,44.1007,-75.2344
1104ELK0460,44.0308,-73.8246
0903ELK0288,43.9675,-74.5666
0102ELLXXX1,43.0248,-78.8223
1601ELL1113,41.6826,-73.5471
1306ELM0734A,41.3992,-74.5479
1104ELM0304,43.5425,-74.3330
0902ELM0062A,44.5986,-74.0896
0902ELM5083,44.5983,-74.0874
1401ELM5372,41.9221,-75.1448
0801ELM0425,43.9239,-75.2839
0501ELM0019,42.1092,-76.8497
1003EMB0157,44.3619,-74.4095
0905EME0190,44.0219,-75.0202
0601EMM0298,42.4271,-75.0174
0603EMP5070,42.1717,-76.4263
1202ENG0589,42.7570,-74.6523
1005ENS0342,44.0338,-73.6017
1401ERI0224,41.6056,-75.0610
0503ERW0023B,42.1577,-77.1712
0905ESK0295,44.1478,-74.9106
1301ESO0434,41.8766,-73.9697
0801EVA0987,43.3710,-75.1420
1402EVE0050A,41.7650,-74.6524
0703EVE0137,43.0059,-76.0158
0801EVE0500,43.9185,-75.0158
1104EVE0239,43.3932,-74.6202
0801EVI0608,43.7795,-75.2721
1401EWI0164,41.4616,-74.8188
1701FAI0784,40.9175,-72.2683
0902FAI5138,44.7033,-74.5289
0704FAI0263A,42.9374,-77.4378
0704FAI0263B,42.9368,-77.4319
0801FAL0537,43.9365,-74.8812
0801FAL0885,43.6309,-74.6855
1203FAR0896A,43.4581,-74.6765
0703FAU0086B,43.2726,-75.7469
0703FAU0086A,43.2721,-75.7436
0102FAU0021A,42.6452,-78.2874
0801FAW0827,43.7157,-74.7711
1104FAW0247,43.4890,-74.4548
1202FAW0605B,42.5622,-74.1679
1104FAX0360,43.6554,-73.8118
1401FEA0225A,41.6043,-75.0474
1201FEA0571,42.8144,-74.1158
1003FED0148,44.3364,-74.4118
1104FEE0504,44.0832,-73.6104
1301FER0028C,41.0993,-73.8264
1004FER0222,44.4888,-73.7184
1101FER0203,43.2271,-73.6965
1201FER0777,43.3070,-74.6311
1201FER0778,43.3260,-74.6227
1203FEU0845,43.3591,-74.7429
1401FIE0135A,41.7667,-74.7769
1306FIE0477A,41.5443,-74.4800
0801FIF0635,43.8403,-75.0787
0801FIF0786,43.7480,-74.7920
1104FIF0626C,43.8893,-74.2326
1004FIF5216,44.1126,-73.5415
1203FIG0807,43.3517,-74.9589
0902FIG5020,44.7744,-74.0679
1303FIL0231D,41.3369,-74.1088
1401FIL0107A,41.7076,-74.8788
0603FIN5279,42.1367,-75.9746
1203FIN0808A,43.3751,-74.9898
0202FIN0153,42.1019,-79.7262
0703FIN6006,43.4292,-75.5963
0903FIR0272,44.0823,-74.3623
0801FIR0977,43.6062,-74.9324
0801FIR0782A,43.7130,-74.9150
1306FIR0452,41.8975,-74.0580
1104FIR0625,43.8634,-74.2695
1003FIR0103,44.2911,-74.1905
1301FIR0150A,41.2155,-74.0589
1701FIS0660,40.9369,-72.4050
1003FIS0124,44.2985,-74.3591
1003FIS0123,44.3041,-74.3517
0801FIS0614,43.7784,-75.2595
0902FIS0149,44.3937,-74.3699
1104FIS0552,43.8667,-74.0873
1104FIS0287,43.5417,-74.0706
1104FIS0288,43.5466,-74.0600
1005FIS0407,43.5756,-73.5377
1201FIS0736B,43.2243,-74.4462
0902FIS5093,44.5872,-74.1048
0905FIS0318,44.1124,-74.7991
0902FIS0028A,44.7377,-74.1828
0906FIT0032,44.0961,-75.4071
0903FIV0021A,44.5307,-74.8382
0905FLA0265,44.2139,-75.0682
1702FLA0339,40.9635,-73.1400
1104FLE0444,43.9017,-73.6286
1104FLE0661,43.7921,-74.3490
0303FLO1030C,43.7229,-76.1978
1003FLO0142,44.3313,-74.3905
1401FLO0093,41.5752,-74.7257
1104FLO0704,44.1143,-73.9891
0701FLY0196,43.1174,-76.5752
1404FLY0388,42.0483,-75.5490
0801FLY0742,43.7483,-74.9020
0601FLY0335,42.5927,-74.6080
1104FLY0133A,43.2701,-73.9893
0801FLY0558,43.9433,-74.6722
0801FLY0559,43.9454,-74.6661
0301FLY0153X,43.2529,-77.7162
1003FOL0116,44.3182,-74.3416
0902FOL0238,44.4586,-74.3407
0903FOL0186,44.1565,-74.3780
1201FON0678A,42.9388,-74.4564
1101FOO0058,43.0025,-73.8575
1701FOR0985,40.6957,-73.5215
1401FOR0089,41.5640,-74.7634
1501FOR1016,41.2979,-74.1028
1403FOR0322,41.9546,-74.7853
1401FOR5183,41.6093,-74.7509
1403FOR0346A,42.0069,-74.6648
1104FOR0340,43.5649,-73.7703
1702FOR1093A,41.0610,-73.7336
1301FOR0441,42.7321,-73.4610
1310FOR0107,42.1897,-73.6290
1701FOR0579,40.9011,-72.8203
1501FOR1017G,41.3371,-74.1707
1401FOR0083,41.5501,-74.7448
0801FOR0944,43.4337,-75.2048
0801FOR5671,43.8118,-75.4809
0903FOR0276,43.9070,-74.5510
1201FOR0681,42.9470,-74.6090
1201FOR0681A,43.0190,-74.5760
1701FOR0755,41.0417,-71.9532
0403FOS0161B,42.2332,-77.8244
0501FOS5027,42.0812,-76.8225
1501FOU6903,41.2225,-74.2224
0801FOU0973,43.5683,-74.9701
0801FOU0782D,43.7590,-74.8181
1201FOU0765,43.2158,-74.5663
1306FOU0770,41.8747,-74.0806
1104FOU0325,43.3577,-73.8244
1104FOU0626B,43.8840,-74.2380
1310FOW0012A,42.3481,-73.6673
1401FOX0192,41.5918,-74.9380
0801FOX0821,43.6709,-74.8693
0903FOX0318,43.8145,-74.6650
0902FOX0232,44.4512,-74.4189
1701FOX0576A,40.8907,-72.8109
1004FRA0286,44.3546,-73.5149
0801FRA0451,43.8526,-75.1714
0703FRA0035,43.2887,-75.9350
0801FRA0550,43.9811,-74.6904
1104FRA0617,43.8619,-74.1633
1302FRA0128N,41.2216,-73.8468
1003FRA5095,44.4132,-74.0007
1201FRA0782,43.3074,-74.6427
1402FRA5101,41.6924,-74.6887
0105FRE0160,42.3920,-79.3111
1301FRE0028G,41.1024,-73.8658
0903FRE0013,44.4696,-74.8617
1601FRE1114A,41.5951,-73.5617
0905FRE0229,43.9779,-75.2238
0905FRE0228,43.9778,-75.2276
1701FRE0458,41.0575,-72.3358
1702FRE0209,40.9345,-73.4568
1702FRE0271A,40.9214,-73.2963
1701FRE0749,40.9960,-72.1164
1701FRE0753,41.0159,-72.0245
1401FRE5231,41.5712,-74.9737
1403FRI0326,41.9577,-74.7127
1104FRI0365,43.6259,-73.8440
0303FRI0056,43.4014,-76.0333
0701FRO5482,43.1153,-76.4478
0104FRO0128,42.4387,-78.4815
1003FRO0121,44.3420,-74.3494
1301FRO0425A,41.8540,-73.8682
1301FRO0247,42.5690,-73.7608
1202FUL0597,42.6334,-74.6114
1104FUL0524,43.7407,-73.9988
0801UWB0782C,43.7300,-74.8987
0801SIX0787,43.7490,-74.7736
0801SEV0787A,43.7443,-74.7319
1403FUR0368,42.0708,-74.5663
1301FUR0155,41.2359,-73.9007
1304FUR0356,41.6426,-73.6966
1203GLA0859,43.4145,-74.6340
1401GAB0114A,41.6647,-74.8271
0601GAF0174B,42.1039,-75.7394
0905GAL0376,44.0446,-74.8942
1701GAL0744,41.0684,-72.0961
1201GAL0563,43.0307,-74.0745
0601GAR0210,42.6748,-75.1674
1104GAR0546,43.7540,-74.1182
1301GAR0146,41.2047,-74.0054
1104GAR0520,43.5183,-74.0223
1201GAR0683A,43.0409,-74.5201
1501GAR0974,41.1058,-73.9380
1301GAR0195A,41.3343,-73.9837
0602GAT0075,42.8027,-76.1479
1104GAY0330,43.4165,-73.8239
1304GAY0350,41.5543,-73.7951
1701GAY0746,41.0912,-72.1075
1702GED1090,40.9622,-73.7403
0705GEM0367,42.9005,-76.9553
1304GEM5246,41.5021,-73.7988
0602GEN0088,42.5173,-75.7748
0303GEO5008,44.1298,-76.1011
1701GEO0780,40.9391,-72.2291
1104GER0465A,43.9878,-73.7008
0602GER0097,42.4458,-75.5494
1004GIA0273,44.1433,-73.7399
0801GIB0684,43.7324,-75.0009
1701GIB0306,40.8448,-73.1394
1203GID0869,43.4265,-74.7677
0703GIF0104,43.3974,-75.8316
0601GIL0287,42.5800,-75.1283
1005GIL0459,43.4468,-73.2988
1401GIL0035,41.5747,-74.6674
1104GIL0281,43.4642,-74.3153
0601GIL5321,42.1926,-75.6793
1302GIL0124H,41.2357,-73.5696
0801GIN0508,43.9317,-75.0002
0905GLA0358,44.0999,-74.8807
1201GLA0695,43.1026,-74.5335
1301GLA0394,42.6230,-73.5308
1311GLA0266,42.7078,-73.9151
1401GLE0261A,41.9038,-75.0217
1005GLE0441,43.3636,-73.6732
1302GLE0057B,41.3504,-73.7362
1302GLE0043B,41.2108,-73.8574
1306GLE0668,41.3262,-74.3371
0301GLE0167,43.2334,-78.3891
1702GLE1070,40.9190,-73.8012
1104GLI0429,43.8382,-73.6568
0602GLO0040,42.4927,-75.9537
1104GLO0150A,43.1354,-74.2841
0402GOD0017,43.0274,-78.1122
0601GOE0378,42.6256,-74.9742
1701GOL0801,40.9420,-72.3289
1104GOO0265,43.2485,-74.5420
0602GOO0067B,42.7084,-76.1441
0703GOO0018A,43.3493,-76.3044
0503GOO0027,42.1824,-77.2709
1104GOO0672A,43.9180,-74.2159
1104GOO0676,43.9524,-74.2330
0601GOO0360,42.5072,-74.9823
1701GOO4127,40.6255,-73.8226
1201GOO0766,43.2138,-74.5775
1203GOO0913,43.5617,-74.7257
0301GOO0167O,43.1187,-78.2768
0905GOO0145,44.1489,-75.2818
0801GOO0674,43.7260,-75.1341
0801GOO0740,43.7841,-74.9014
0902GOO0261,44.4435,-74.2604
1104GOO0419,43.8417,-73.6786
1308GOO0904,42.1389,-73.5383
0801GOO1010,43.5700,-74.8543
1104GOO0442,43.8599,-73.6072
1005GOO5239,43.9948,-73.5455
0602GOR0136,42.8596,-75.3517
0703GOR0091,43.2889,-75.8517
0703GOR0090,43.2891,-75.8466
1303GOS0304,41.3677,-74.3168
1401GOS0248,41.8098,-74.9636
0102GOU0016E,42.8064,-78.2080
1401GOU5370,41.9052,-75.1212
1701GOU0312,40.8491,-73.1204
0801GOU0626,43.8341,-75.2615
0902GOU0075,44.6503,-74.2850
0902GOU0074,44.6520,-74.2826
0303GOW0012,43.5408,-75.9848
1201GRA0952,43.0467,-75.2101
0905GRA0111,44.2158,-75.2523
0903GRA0255,44.0277,-74.4805
1101GRA0051,43.1155,-73.8083
1701GRA1017A,40.6437,-73.6872
1104GRA0157,43.2812,-74.3053
0402GRA0060H,42.9564,-77.7730
0906GRA0051,44.3400,-75.7152
0801GRA0642,43.7889,-75.0742
0801GRA0706,43.6927,-75.0613
0905GRA0188,44.0036,-75.0418
0904GRA0363,44.2499,-74.7791
0903GRA0292,43.8705,-74.5752
0902GRA5191,44.5301,-74.5011
0902GRA0171,44.6570,-74.4956
0902GRA5221,44.5287,-74.4219
0902GRA0156,44.3792,-74.3478
1003GRA0194,44.3735,-74.2844
0902GRA0192,44.4947,-74.2646
0902GRA0041,44.5806,-74.1182
0902GRA0061,44.6809,-74.1000
1003GRA5136,44.3784,-74.0269
1601GRA1135A,42.0107,-73.4816
1701GRA0636,40.8836,-72.5577
0904GRA0366,44.2559,-74.7361
0905GRA0366,44.0150,-74.9051
0903GRA0362,44.0824,-74.8512
1104GRA0650,43.8414,-74.4706
1104GRA0627,43.8673,-74.2788
1104GRA0551,43.8535,-74.0772
1701GRA0600,40.8926,-72.8370
1104GRA0545,43.7598,-74.1194
1702GRA1055,40.9781,-73.8475
1401GRA0206,41.5534,-74.9837
1301GRA0440,42.7398,-73.4831
0903GRA0162,44.1015,-74.7519
0801GRA0802,43.7014,-74.9637
0303GRA0037,43.4032,-76.1675
1701GRE0885,40.7687,-73.0214
1702GRE0378,41.0668,-72.4544
1701GRE0741,41.0594,-72.0916
1104GRE0127,43.2913,-73.9605
0104GRE5309,42.7575,-78.7535
0703GRE0147,43.0504,-75.9664
0602GRE0067A,42.7147,-76.1504
0602GRE0071,42.7932,-76.1285
0703GRE0143,42.9958,-76.0915
0801GRE0812,43.6509,-74.9103
1201GRE0727,43.1758,-74.5066
1309GRE0924,42.2874,-73.8818
1601GRE1117,41.5769,-73.6051
0703GRE0112C,43.4796,-75.9336
0905GRE0105,44.1586,-75.3660
0801GRE5204,43.8729,-75.0979
0905GRE0184,43.9629,-75.0603
0903GRE0008,44.5238,-74.9456
1003GRE0183,44.3397,-74.3376
0902GRE0157,44.3825,-74.2981
1104GRE0656,43.8281,-74.2567
1501GRE1012,41.2470,-74.1496
1005GRE0464,43.3392,-73.2832
0701GRE5021,43.2041,-76.3351
1104GRE0205,43.3145,-74.1326
0904GRE0302,44.2652,-75.0735
1005GRE0406,43.5776,-73.5177
1305GRE0366,41.6214,-73.8862
0303GRE5364,43.9101,-76.1207
0905GRE0125,44.1792,-75.1702
1501GRE1026,41.1898,-74.3196
0905GRE0181,43.9625,-75.0657
1301GRE0170A,41.3021,-73.8734
1005GRE5258,43.5824,-73.4857
1202GRI0657,42.1637,-74.1520
1310GRI0N83B,42.5667,-73.3676
1005GRI0357,43.8207,-73.5950
1401GRO0158,41.7935,-74.7184
1701GUG0938,40.7351,-73.3091
1701GUG0966A,40.6084,-73.4510
1701GUG0939,40.7375,-73.3080
