row,LAKE_ID,WATER,X_Coordinate,Y_Coordinate,link,availability
414,1003LOO0048,Loon Lake,-74.07685,44.56253,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Loon%20Lake(1003LOO0048).html?csf=1&e=Xxz1fg,available
416,1003MEA5064,Mead Reservoir,-73.58122,44.72385,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Mead%20Reservoir(1003MEA5064).html?csf=1&e=Xxz1fg,available
418,1003MSA0110,Middle Saranac Lake,-74.26586,44.25971,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Middle%20Saranac%20Lake(1003MSA0110).html?csf=1&e=Xxz1fg,available
419,1003OSE0090,Oseetah Lake,-74.1324,44.28165,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Oseetah%20Lake(1003OSE0090).html?csf=1&e=Xxz1fg,available
420,1003POL0120,Polliwog Pond,-74.34978,44.33775,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Polliwog%20Pond(1003POL0120).html?csf=1&e=Xxz1fg,available
421,1003ROL0168,Rollins Pond,-74.41487,44.31199,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Rollins%20Pond(1003ROL0168).html?csf=1&e=Xxz1fg,available
422,1003UNI0074,Union Falls Pond,-73.91678,44.50499,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Union%20Falls%20Pond(1003UNI0074).html?csf=1&e=Xxz1fg,available
423,1003USA0114,Upper Saranac Lake,-74.31269,44.33403,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Upper%20Saranac%20Lake(1003USA0114).html?csf=1&e=Xxz1fg,available
424,1003UWB0026,Patterson Lower Reservoir,-73.59005,44.71251,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Patterson%20Lower%20Reservoir(1003UWB0026).html?csf=1&e=Xxz1fg,available
425,1004AUG0213,Augur Lake,-73.5014,44.4578,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Augur%20Lake(1004AUG0213).html?csf=1&e=Xxz1fg,available
426,1004DAV0210C,Davis Lake,-73.609,44.618,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Davis%20Lake(1004DAV0210C).html?csf=1&e=Xxz1fg,available
427,1004FER0222,Fern Lake,-73.72198,44.48764,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Fern%20Lake(1004FER0222).html?csf=1&e=Xxz1fg,available
428,1004LCA0270,Lower Cascade Lake,-73.873,44.227,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lower%20Cascade%20Lake(1004LCA0270).html?csf=1&e=Xxz1fg,available
429,1004LIN0315,Lincoln Pond,-73.5805,44.1299,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lincoln%20Pond(1004LIN0315).html?csf=1&e=Xxz1fg,available
431,1004MIR0250,Mirror Lake,-73.9821,44.289,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Mirror%20Lake(1004MIR0250).html?csf=1&e=Xxz1fg,available
432,1004NEW5184,Newberry Pond,-73.77883,44.46062,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Newberry%20Pond(1004NEW5184).html?csf=1&e=Xxz1fg,available
433,1004PLA0254,Lake Placid,-73.9592,44.3252,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lake%20Placid(1004PLA0254).html?csf=1&e=Xxz1fg,available
435,1004UCA0271,Upper Cascade Lake,-73.88,44.222,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Upper%20Cascade%20Lake(1004UCA0271).html?csf=1&e=Xxz1fg,available
436,1005BAR0338,Bartlett Pond,-73.5108,44.1065,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Bartlett%20Pond(1005BAR0338).html?csf=1&e=Xxz1fg,available
437,1005GLE0441,Glen Lake,-73.6732,43.3636,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Glen%20Lake(1005GLE0441).html?csf=1&e=Xxz1fg,available
438,1005HAD0432,Hadlock Pond ,-73.572,43.4237,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Hadlock%20Pond%20(1005HAD0432).html?csf=1&e=Xxz1fg,available
441,1005SHE0351,Sherman Lake,-73.54237,43.98864,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Sherman%20Lake(1005SHE0351).html?csf=1&e=Xxz1fg,available
442,1005SUN0440,Lake Sunnyside,-73.6397,43.3753,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lake%20Sunnyside(1005SUN0440).html?csf=1&e=Xxz1fg,available
446,1006MUD0369,Mud Pond,-73.448,43.725,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Mud%20Pond(1006MUD0369).html?csf=1&e=Xxz1fg,available
447,1101BAL1090,Ballston Lake,-73.85863,42.92018,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Ballston%20Lake(1101BAL1090).html?csf=1&e=Xxz1fg,available
448,1101BON0115,Lake Bonita,-73.76809,43.20771,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lake%20Bonita(1101BON0115).html?csf=1&e=Xxz1fg,available
449,1101DOR0098,Dority Reservoir,-73.6259,43.2642,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Dority%20Reservoir(1101DOR0098).html?csf=1&e=Xxz1fg,available
450,1101KEE0114,Keenan Reservoir,-73.75537,43.32849,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Keenan%20Reservoir(1101KEE0114).html?csf=1&e=Xxz1fg,available
451,1101LON0030,Lake Lonely,-73.7422,43.05326,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lake%20Lonely(1101LON0030).html?csf=1&e=Xxz1fg,available
452,1101MOR0101,Moreau Lake,-73.7119,43.2313,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Moreau%20Lake(1101MOR0101).html?csf=1&e=Xxz1fg,available
454,1101ROU1089,Round Lake,-73.7829,42.934,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Round%20Lake(1101ROU1089).html?csf=1&e=Xxz1fg,available
455,1101SAR0027,Saratoga Lake,-73.74437,42.9896,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Saratoga%20Lake(1101SAR0027).html?csf=1&e=Xxz1fg,available
456,1101TRO0459,Troy Reservoir,-73.6341,42.7646,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Troy%20Reservoir(1101TRO0459).html?csf=1&e=Xxz1fg,available
457,1101WOO0120A,Woodland Lake,-73.83444,43.21503,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Woodland%20Lake(1101WOO0120A).html?csf=1&e=Xxz1fg,available
458,1102BAB1109,Babcock Lake,-73.3995,42.8168,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Babcock%20Lake(1102BAB1109).html?csf=1&e=Xxz1fg,available
459,1102JOH5030,Johnsonville Reservoir,-73.50594,42.92235,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Johnsonville%20Reservoir(1102JOH5030).html?csf=1&e=Xxz1fg,available
460,1102LAU1121,Lake Lauderdale,-73.37308,43.08912,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lake%20Lauderdale(1102LAU1121).html?csf=1&e=Xxz1fg,available
461,1102SCH1115,Schaghticoke Reservoir,-73.58867,42.89227,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Schaghticoke%20Reservoir(1102SCH1115).html?csf=1&e=Xxz1fg,available
462,1102TAC1129,Taconic Lake,-73.4127,42.7355,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Taconic%20Lake(1102TAC1129).html?csf=1&e=Xxz1fg,available
463,1102TOM1095,Tomhannock Reservoir,-73.57314,42.86025,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Tomhannock%20Reservoir(1102TOM1095).html?csf=1&e=Xxz1fg,available
464,1103COS0079,Cossayuna Lake,-73.4234,43.2006,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Cossayuna%20Lake(1103COS0079).html?csf=1&e=Xxz1fg,available
465,1103SUM0080,Summit Lake,-73.4632,43.2102,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Summit%20Lake(1103SUM0080).html?csf=1&e=Xxz1fg,available
467,1104ALG0276A,Lake Algonquin,-74.29294,43.39057,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lake%20Algonquin(1104ALG0276A).html?csf=1&e=Xxz1fg,available
468,1104BEA0348,Beaver Pond,-73.7174,43.7488,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Beaver%20Pond(1104BEA0348).html?csf=1&e=Xxz1fg,available
469,1104BRA0347,Brant Lake,-73.7026,43.7161,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Brant%20Lake(1104BRA0347).html?csf=1&e=Xxz1fg,available
470,1104CED0667,Cedar River Flow,-74.47701,43.70679,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Cedar%20River%20Flow(1104CED0667).html?csf=1&e=Xxz1fg,available
473,1104DEE0629,Deer Pond,-74.2693,43.88285,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Deer%20Pond(1104DEE0629).html?csf=1&e=Xxz1fg,available
474,1104DUR0641A,Lake Durant,-74.38453,43.83993,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lake%20Durant(1104DUR0641A).html?csf=1&e=Xxz1fg,available
475,1104EAG0438,Eagle Lake,-73.5831,43.8808,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Eagle%20Lake(1104EAG0438).html?csf=1&e=Xxz1fg,available
477,1104EFN0129,Efner Lake,-73.9286,43.2663,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Efner%20Lake(1104EFN0129).html?csf=1&e=Xxz1fg,available
478,1104FIF0626C,Fifth lake Essex Chain,-74.2346,43.88849,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Fifth%20lake%20Essex%20Chain(1104FIF0626C).html?csf=1&e=Xxz1fg,available
479,1104FOR0340,Forest Lake,-73.7703,43.5649,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Forest%20Lake(1104FOR0340).html?csf=1&e=Xxz1fg,available
480,1104FOU0626B,Fourth Lake Essex Chain,-74.23733,43.88393,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Fourth%20Lake%20Essex%20Chain(1104FOU0626B).html?csf=1&e=Xxz1fg,available
481,1104FRI0365,Friends Lake,-73.844,43.6259,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Friends%20Lake(1104FRI0365).html?csf=1&e=Xxz1fg,available
482,1104GAR0520,Garnet Lake,-74.01672,43.53337,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Garnet%20Lake(1104GAR0520).html?csf=1&e=Xxz1fg,available
483,1104GIL0281,Gilman Lake,-74.31547,43.4648,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Gilman%20Lake(1104GIL0281).html?csf=1&e=Xxz1fg,available
485,1104GOO0672A,Goodnow Flowage,-74.2159,43.918,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Goodnow%20Flowage(1104GOO0672A).html?csf=1&e=Xxz1fg,available
487,1104HAR0680,Harris Lake,-74.14195,43.97511,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Harris%20Lake(1104HAR0680).html?csf=1&e=Xxz1fg,available
488,1104HEN0715,Henderson Lake,-74.06724,44.08864,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Henderson%20Lake(1104HEN0715).html?csf=1&e=Xxz1fg,available
489,1104HOR0403,Horseshoe Pond,-73.80707,43.83332,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Horseshoe%20Pond(1104HOR0403).html?csf=1&e=Xxz1fg,available
490,1104HUN0131,Hunt Lake,-73.905,43.2598,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Hunt%20Lake(1104HUN0131).html?csf=1&e=Xxz1fg,available
491,1104IND0597,Indian Lake,-74.30249,43.72175,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Indian%20Lake(1104IND0597).html?csf=1&e=Xxz1fg,available
492,1104IRE0136A,Ireland Vly,-74.02749,43.14436,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Ireland%20Vly(1104IRE0136A).html?csf=1&e=Xxz1fg,available
493,1104JAC0151,Jackson Summit Reservoir,-74.28397,43.14162,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Jackson%20Summit%20Reservoir(1104JAC0151).html?csf=1&e=Xxz1fg,available
494,1104JEN0130,Jenny Lake,-73.9128,43.2673,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Jenny%20Lake(1104JEN0130).html?csf=1&e=Xxz1fg,available
496,1104KEN0258,Kennels Pond,-74.57018,43.30803,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Kennels%20Pond(1104KEN0258).html?csf=1&e=Xxz1fg,available
498,1104LEN0332,Lens Lake,-74.01374,43.39668,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lens%20Lake(1104LEN0332).html?csf=1&e=Xxz1fg,available
499,1104LEW0597A,Lewey Lake,-74.39976,43.63931,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lewey%20Lake(1104LEW0597A).html?csf=1&e=Xxz1fg,available
500,1104LIV0212,Livingston Lake,-74.04614,43.37043,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Livingston%20Lake(1104LIV0212).html?csf=1&e=Xxz1fg,available
501,1104LOO0367,Loon Lake,-73.8603,43.6802,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Loon%20Lake(1104LOO0367).html?csf=1&e=Xxz1fg,available
502,1104LUZ0318,Lake Luzerne,-73.8326,43.3228,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lake%20Luzerne(1104LUZ0318).html?csf=1&e=Xxz1fg,available
505,1104MIN0381B,Minerva Lake,-73.97423,43.79337,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Minerva%20Lake(1104MIN0381B).html?csf=1&e=Xxz1fg,available
506,1104MOU0369,Mountain Spring Lake,-73.84199,43.71429,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Mountain%20Spring%20Lake(1104MOU0369).html?csf=1&e=Xxz1fg,available
507,1104MUD0630,Mud Pond,-74.25306,43.88078,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Mud%20Pond(1104MUD0630).html?csf=1&e=Xxz1fg,available
508,1104MUL0394,Muller Pond,-73.8922,43.83154,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Muller%20Pond(1104MUL0394).html?csf=1&e=Xxz1fg,available
509,1104NAN0143,Lake Nancy,-74.00721,43.11864,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lake%20Nancy(1104NAN0143).html?csf=1&e=Xxz1fg,available
511,1104PAR0432,Paradox Lake,-73.67063,43.89037,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Paradox%20Lake(1104PAR0432).html?csf=1&e=Xxz1fg,available
512,1104PIN0655,Pine Lake,-74.24963,43.84904,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Pine%20Lake(1104PIN0655).html?csf=1&e=Xxz1fg,available
513,1104PIS0234,Piseco Lake,-74.5462,43.4118,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Piseco%20Lake(1104PIS0234).html?csf=1&e=Xxz1fg,available
514,1104PLE0313,Lake Pleasant,-74.3638,43.4872,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lake%20Pleasant(1104PLE0313).html?csf=1&e=Xxz1fg,available
515,1104PYR0437,Pyramid Lake,-73.65052,43.86506,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Pyramid%20Lake(1104PYR0437).html?csf=1&e=Xxz1fg,available
516,1104ROC0645,Rock Pond,-74.43779,43.54523,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Rock%20Pond(1104ROC0645).html?csf=1&e=Xxz1fg,available
517,1104SAC0314,Sacandaga Lake,-74.4217,43.4806,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Sacandaga%20Lake(1104SAC0314).html?csf=1&e=Xxz1fg,available
519,1104SAN0710,Sandford Lake,-74.05266,44.0322,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Sandford%20Lake(1104SAN0710).html?csf=1&e=Xxz1fg,available
520,1104SCH0374,Schroon Lake,-73.7807,43.75643,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Schroon%20Lake(1104SCH0374).html?csf=1&e=Xxz1fg,available
521,1104STE0126A,Stewarts Bridge Reservoir,-73.89136,43.30345,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Stewarts%20Bridge%20Reservoir(1104STE0126A).html?csf=1&e=Xxz1fg,available
522,1104STE0135,Steele Reservoir,-74.06038,43.15181,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Steele%20Reservoir(1104STE0135).html?csf=1&e=Xxz1fg,available
523,1104THI0540,Thirteenth Lake,-74.12235,43.71066,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Thirteenth%20Lake(1104THI0540).html?csf=1&e=Xxz1fg,available
524,1104THI0626A,Third Lake Essex Chain,-74.249,43.87771,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Third%20Lake%20Essex%20Chain(1104THI0626A).html?csf=1&e=Xxz1fg,available
525,1104TRI0358,Tripp Lake,-73.79512,43.59492,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Tripp%20Lake(1104TRI0358).html?csf=1&e=Xxz1fg,available
526,1104WAK0666,Wakely Pond,-74.46774,43.73984,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Wakely%20Pond(1104WAK0666).html?csf=1&e=Xxz1fg,available
527,1104WAR0375,Warner Pond,-73.83259,43.71489,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Warner%20Pond(1104WAR0375).html?csf=1&e=Xxz1fg,available
528,1104WHI0603,Whitaker Lake,-74.38087,43.57033,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Whitaker%20Lake(1104WHI0603).html?csf=1&e=Xxz1fg,available
529,1104WIN0529A,Windover Lake,-74.0129,43.6325,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Windover%20Lake(1104WIN0529A).html?csf=1&e=Xxz1fg,available
530,1201ANN0496,Ann Lee Pond,-73.812,42.738,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Ann%20Lee%20Pond(1201ANN0496).html?csf=1&e=Xxz1fg,available
531,1201BOW0589C,Bowmaker Pond,-74.62616,42.78362,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Bowmaker%20Pond(1201BOW0589C).html?csf=1&e=Xxz1fg,available
533,1201CAN0717,Canada Lake,-74.5293,43.1654,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Canada%20Lake(1201CAN0717).html?csf=1&e=Xxz1fg,available
534,1201COL0519,Collins Lake,-73.95578,42.82687,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Collins%20Lake(1201COL0519).html?csf=1&e=Xxz1fg,available
535,1201COR0664,Cork Center Reservoir,-74.46519,43.0374,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Cork%20Center%20Reservoir(1201COR0664).html?csf=1&e=Xxz1fg,available
536,1201ECA0697,East Caroga Lake,-74.48,43.1278,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_East%20Caroga%20Lake(1201ECA0697).html?csf=1&e=Xxz1fg,available
537,1201ECA0703A,East Canada Lake,-74.74301,43.02657,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_East%20Canada%20Lake(1201ECA0703A).html?csf=1&e=Xxz1fg,available
539,1201FEA0571,Featherstonhaugh Lake,-74.11584,42.81438,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Featherstonhaugh%20Lake(1201FEA0571).html?csf=1&e=Xxz1fg,available
540,1201GAL0563,Galway Lake,-74.0745,43.0307,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Galway%20Lake(1201GAL0563).html?csf=1&e=Xxz1fg,available
541,1201HIN0690A,Hines Pond,-74.35334,43.1085,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Hines%20Pond(1201HIN0690A).html?csf=1&e=Xxz1fg,available
543,1201IRV0732,Irving Pond,-74.48715,43.15859,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Irving%20Pond(1201IRV0732).html?csf=1&e=Xxz1fg,available
544,1201KLO0708,Klondike Reservoir,-74.78826,43.2299,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Klondike%20Reservoir(1201KLO0708).html?csf=1&e=Xxz1fg,available
545,1201KYS0704A,Kyser Lake,-74.76705,43.0633,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Kyser%20Lake(1201KYS0704A).html?csf=1&e=Xxz1fg,available
546,1201LIL0716,Lily Lake,-74.5577,43.1515,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lily%20Lake(1201LIL0716).html?csf=1&e=Xxz1fg,available
