OBJECTID_12,Join_Count,TARGET_FID,OBJECTID_1,OBJECTID,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,Visibility,Shape_Leng,Acres,Shape_Le_1,PERMIT_BAS,SUM_SHAPE_,BASIN_NAME,M_BASIN_ID,M_BAS_NAME,SHAPE_AREA_1,Shape_Length,Shape_Area
2248,1,2247,3865,84056,55489129,8/22/2012 0:00,2, , ,0.0336757,245.63,2.0301E+12,390,39011,0,0.012335655,8.317130076,0.012335656,13-02,986221700.4,Croton,13,Lower Hudson River Basin,931663451.1,0.012335656,3.63047E-06
2249,1,2248,3866,84077,52854553,8/3/2015 0:00,2, , ,0.03616438,0,2.02001E+12,390,39004,0,0.011568504,8.931732362,0.011568504,13-08,596029146.2,Roeliff-Jensen Kill,13,Lower Hudson River Basin,555891159.8,0.011568504,3.93314E-06
2250,1,2249,3867,84101,89365167,4/10/2009 0:00,2,967287,The Marsher,0.038,335.3,2.02E+12,390,39009,0,0.02820826,9.284082029,0.028208261,4-Nov,7035993540,Headwaters,11,Upper Hudson River Basin,7035993540,0.028208261,4.19457E-06
2251,1,2250,3868,84139,55486147,8/22/2012 0:00,2, , ,0.02795502,62.86,2.0301E+12,390,39011,0,0.007722943,6.904311361,0.007722943,13-02,986221700.4,Croton,13,Lower Hudson River Basin,931663451.1,0.007722943,3.00596E-06
2252,1,2251,3869,84146,55488987,8/22/2012 0:00,2, , ,1.11925384,152.56,2.0301E+12,390,39011,0,0.060451785,276.433496,0.060451789,13-02,986221700.4,Croton,13,Lower Hudson River Basin,931663451.1,0.060451789,0.000120575
2253,1,2252,3870,84148,55489033,8/22/2012 0:00,2, , ,0.15007226,152.56,2.0301E+12,390,39011,0,0.022662234,37.0648585,0.022662234,13-02,986221700.4,Croton,13,Lower Hudson River Basin,931663451.1,0.022662234,1.61703E-05
2254,1,2253,3871,84149,55489133,8/22/2012 0:00,2, , ,0.08264599,198.02,2.0301E+12,390,39011,0,0.016697328,20.4118852,0.016697329,13-02,986221700.4,Croton,13,Lower Hudson River Basin,931663451.1,0.016697329,8.91003E-06
2255,1,2254,3872,84151,{e6d8b758-3394-4e9d-9ad2-1a82075714cd},8/22/2012 0:00,2,965799,South Lake,0.06709634,239.96,2.0301E+12,390,39011,0,0.017235607,16.5713692,0.017235606,13-02,986221700.4,Croton,13,Lower Hudson River Basin,931663451.1,0.017235606,7.23592E-06
2256,1,2255,3873,84154,55501125,8/22/2012 0:00,2, , ,0.02759212,248.01,2.0301E+12,390,39011,0,0.010708911,6.814662678,0.010708912,13-02,986221700.4,Croton,13,Lower Hudson River Basin,931663451.1,0.010708912,2.9766E-06
2257,1,2256,3875,84160,37097299,9/2/2014 0:00,2,956814,McKinney Pond,0.05318969,141.4,2.02001E+12,390,39009,0,0.017648919,13.1367585,0.017648918,13-04,501756945.8,Fishkill Creek,13,Lower Hudson River Basin,501756945.8,0.017648918,5.74945E-06
2258,1,2257,3877,84215,55486493,8/22/2012 0:00,2, , ,0.02976434,151.5,2.0301E+12,390,39011,0,0.009488402,7.351240454,0.009488402,13-02,986221700.4,Croton,13,Lower Hudson River Basin,931663451.1,0.009488402,3.20189E-06
2259,1,2258,3879,84258,52533363,12/10/2011 0:00,2, , ,0.116,109.7,4.1504E+12,390,39009,0,0.039372364,28.5330148,0.039372366,5-Oct,2404111419,Lake Champlain South,10,Lake Champlain River Basin,1662250101,0.039372366,1.28187E-05
2260,1,2259,3881,84279,133272084,3/24/2005 0:00,2, , ,0.027,0,2.0302E+12,390,39009,0,0.008631483,6.622866293,0.008631483,17-02,5331484361,Long Island Sound,17,Atlantic Ocean-Long Island Sound,1356558744,0.008631483,2.86221E-06
2261,1,2260,3882,84280,132168461,6/14/2010 0:00,2,977388,Playland Lake,0.325,2,2.0302E+12,390,39009,0,0.048128853,80.2571051,0.048128851,17-02,5331484361,Long Island Sound,17,Atlantic Ocean-Long Island Sound,1356558744,0.048128851,3.47626E-05
2262,1,2261,3883,84294,{4f929f76-2471-4471-bc49-7ede8e8146d6},8/22/2012 0:00,2, , ,0.03283298,100.13,2.0301E+12,390,39011,0,0.026038646,8.109185029,0.026038649,13-02,986221700.4,Croton,13,Lower Hudson River Basin,931663451.1,0.026038649,3.52556E-06
2263,1,2262,3886,84322,52846193,11/4/2007 0:00,2, , ,0.032,120.4,2.02001E+12,390,39009,0,0.01581778,7.787153123,0.015817778,13-01,6487088500,Lower Hudson Main Stem,13,Lower Hudson River Basin,3503032916,0.015817778,3.45843E-06
2264,1,2263,3888,84339,89362741,1/12/2013 0:00,2,943757,Berrymill Pond,0.02907613,354.5,2.02E+12,390,39009,0,0.033854989,7.181148512,0.033854992,4-Nov,7035993540,Headwaters,11,Upper Hudson River Basin,7035993540,0.033854992,3.26092E-06
2265,1,2264,3892,84480,52852135,11/4/2007 0:00,2, , ,0.051,0,2.02001E+12,390,39004,0,0.012692643,12.5535192,0.012692644,13-10,1342876652,Kinderhook Creek,13,Lower Hudson River Basin,1286631313,0.012692644,5.54255E-06
2266,1,2265,3893,84497,52846443,11/4/2007 0:00,2, , ,0.029,0,2.02001E+12,390,39004,0,0.009299054,7.156260496,0.009299058,13-01,6487088500,Lower Hudson Main Stem,13,Lower Hudson River Basin,3503032916,0.009299058,3.17712E-06
2267,1,2266,3896,84509,92083489,12/10/2011 0:00,2, , ,0.04,402.3,4.15041E+12,390,39009,0,0.013764369,9.968383713,0.013764369,6-Oct,604329597.7,Lake George,10,Lake Champlain River Basin,604329597.7,0.013764369,4.5066E-06
2268,1,2267,3898,84515,167100398,4/10/2009 0:00,2, , ,0.029,0,2.02E+12,390,39004,0,0.028354538,7.080270842,0.028354542,4-Nov,7035993540,Headwaters,11,Upper Hudson River Basin,7035993540,0.028354542,3.21812E-06
2269,1,2268,3899,84552,122950810,12/15/2011 0:00,2, , ,0.06,0,1.10001E+12,390,39004,0,0.017573444,14.7763169,0.017573445,16-01,1540101934,Housetonic,16,Housatonic River Basin,565685916.4,0.017573445,6.46893E-06
2270,1,2269,3900,84554,e1de62a3-9370-48e9-a768-7e6430f1247e,12/15/2011 0:00,2, , ,0.032,0,1.10001E+12,390,39000,0,0.007556864,7.79692669,0.007556863,16-01,1540101934,Housetonic,16,Housatonic River Basin,565685916.4,0.007556863,3.42448E-06
2271,1,2270,3902,84651,52845521,11/4/2007 0:00,2, , ,0.072,0,2.02001E+12,390,39004,0,0.013992585,17.8735424,0.013992583,13-01,6487088500,Lower Hudson Main Stem,13,Lower Hudson River Basin,3503032916,0.013992583,7.94411E-06
2272,1,2271,3904,84662,167101988,4/10/2009 0:00,2, , ,0.032,0,2.02E+12,390,39004,0,0.012950161,7.833291391,0.012950157,4-Nov,7035993540,Headwaters,11,Upper Hudson River Basin,7035993540,0.012950157,3.54264E-06
2273,1,2272,3906,84666,167101923,4/10/2009 0:00,2, , ,0.051,0,2.02E+12,390,39004,0,0.02130502,12.634818,0.021305024,4-Nov,7035993540,Headwaters,11,Upper Hudson River Basin,7035993540,0.021305024,5.7222E-06
2274,1,2273,3907,84711,55501791,8/22/2012 0:00,2, , ,0.04123641,148.88,2.0301E+12,390,39011,0,0.01546269,10.1851101,0.015462691,13-02,986221700.4,Croton,13,Lower Hudson River Basin,931663451.1,0.015462691,4.4264E-06
2275,1,2274,3909,84727,55483827,8/22/2012 0:00,2, , ,0.03163151,117.57,2.0301E+12,390,39011,0,0.009299411,7.812753923,0.009299411,13-02,986221700.4,Croton,13,Lower Hudson River Basin,931663451.1,0.009299411,3.4052E-06
2276,1,2275,3913,84818,55497999,8/22/2012 0:00,2, , ,0.04264591,165.74,2.0301E+12,390,39011,0,0.01646388,10.5332883,0.016463878,13-02,986221700.4,Croton,13,Lower Hudson River Basin,931663451.1,0.016463878,4.58559E-06
